WKT,OBJECTID,COD_ESTACI,COD_PARAME,PromedioDe,valoracion,UTMX,UTMY,HUSO,DEMARCACIO,unidades
"POINT (661601.99998481 4664125.99995161)","867",EBR0103,PO4,0.00350000000,< LQ,"661602","4664126","30",CHE,mg PO4/l
"POINT (650416.000046231 4660982.99999836)","868",EBR0104,PO4,0.16179166667,> LQ y < Valor frontera,"650416","4660983","30",CHE,mg PO4/l
"POINT (642717.99995521 4669162.00001011)","869",EBR0105,PO4,0.02027615385,> LQ y < Valor frontera,"642718","4669162","30",CHE,mg PO4/l
"POINT (645016.999964812 4645621.00001516)","870",EBR0106,PO4,0.21270153846,> LQ y < Valor frontera,"645017","4645621","30",CHE,mg PO4/l
"POINT (607137.999961301 4575057.99999884)","871",EBR0108,PO4,0.01268625000,< LQ,"607138","4575058","30",CHE,mg PO4/l
"POINT (615280.999998964 4572326.0000061)","872",EBR0109,PO4,0.00683461538,< LQ,"615281","4572326","30",CHE,mg PO4/l
"POINT (620448.999970396 4598892.00003072)","873",EBR0110,PO4,0.01029500000,> LQ y < Valor frontera,"620449","4598892","30",CHE,mg PO4/l
"POINT (632046.000014448 4580856.00002589)","874",EBR0113,PO4,0.00350000000,< LQ,"632046","4580856","30",CHE,mg PO4/l
"POINT (668649.999983466 4601488.00000307)","875",EBR0115,PO4,0.04654216216,> LQ y < Valor frontera,"668650","4601488","30",CHE,mg PO4/l
"POINT (688154.000003938 4683299.99996707)","876",EBR0116,PO4,0.00702375000,> LQ y < Valor frontera,"688154","4683300","30",CHE,mg PO4/l
"POINT (688793.000044174 4658566.99995485)","877",EBR0119,PO4,0.00667000000,< LQ,"688793","4658567","30",CHE,mg PO4/l
"POINT (687870.00002662 4643415.00002049)","878",EBR0120,PO4,0.13316923077,> LQ y < Valor frontera,"687870","4643415","30",CHE,mg PO4/l
"POINT (702956.000039476 4571476.99998112)","879",EBR0129,PO4,0.00463692308,< LQ,"702956","4571477","30",CHE,mg PO4/l
"POINT (697697.00000376 4542646.99997086)","880",EBR0133,PO4,0.01780000000,< LQ,"697697","4542647","30",CHE,mg PO4/l
"POINT (703207.00000068 4536865.99998172)","881",EBR0134,PO4,0.00350000000,< LQ,"703207","4536866","30",CHE,mg PO4/l
"POINT (713205.000024974 4559955.00002282)","882",EBR0135,PO4,0.01780000000,< LQ,"713205","4559955","30",CHE,mg PO4/l
"POINT (735137.00000487 4559551.99999791)","883",EBR0136,PO4,0.05792166667,> LQ y < Valor frontera,"735137","4559552","30",CHE,mg PO4/l
"POINT (733484.99996193 4524142.99998697)","884",EBR0137,PO4,0.00504000000,< LQ,"733485","4524143","30",CHE,mg PO4/l
"POINT (740580.999957408 4520073.00000423)","885",EBR0138,PO4,0.00480000000,< LQ,"740581","4520073","30",CHE,mg PO4/l
"POINT (720736.999987905 4530553.00001205)","886",EBR0140,PO4,0.00409600000,< LQ,"720737","4530553","30",CHE,mg PO4/l
"POINT (738281.999993426 4538069.99996521)","887",EBR0143,PO4,0.01510000000,> LQ y < Valor frontera,"738282","4538070","30",CHE,mg PO4/l
"POINT (744584.999972615 4536034.00000675)","888",EBR0144,PO4,0.00873923077,> LQ y < Valor frontera,"744585","4536034","30",CHE,mg PO4/l
"POINT (742288.999967665 4548964.99998291)","889",EBR0145,PO4,0.04907500000,> LQ y < Valor frontera,"742289","4548965","30",CHE,mg PO4/l
"POINT (747612.999956558 4598393.00002107)","890",EBR0146,PO4,0.02247833333,> LQ y < Valor frontera,"747613","4598393","30",CHE,mg PO4/l
"POINT (857428.000032246 4641588.00000194)","891",EBR0147,PO4,0.02822200000,> LQ y < Valor frontera,"857428","4641588","30",CHE,mg PO4/l
"POINT (842041.999956336 4634137.00000725)","892",EBR0148,PO4,0.34761666667,> LQ y < Valor frontera,"842042","4634137","30",CHE,mg PO4/l
"POINT (811964.9999914 4621929.99998869)","893",EBR0151,PO4,0.14654041667,> LQ y < Valor frontera,"811965","4621930","30",CHE,mg PO4/l
"POINT (812051.000034571 4596242.9999528)","894",EBR0152,PO4,0.22457142857,> LQ y < Valor frontera,"812051","4596243","30",CHE,mg PO4/l
"POINT (757447.999972746 4659391.99994882)","895",EBR0153,PO4,0.13263200000,> LQ y < Valor frontera,"757448","4659392","30",CHE,mg PO4/l
"POINT (773546.999981928 4647726.99995012)","896",EBR0154,PO4,0.00451833333,< LQ,"773547","4647727","30",CHE,mg PO4/l
"POINT (733331.000032427 4663869.00000069)","897",EBR0157,PO4,0.03593076923,< LQ,"733331","4663869","30",CHE,mg PO4/l
"POINT (725485.999953274 4666086.00001061)","898",EBR0158,PO4,0.00806000000,> LQ y < Valor frontera,"725486","4666086","30",CHE,mg PO4/l
"POINT (732708.00003872 4650153.99998721)","899",EBR0160,PO4,0.01613769231,> LQ y < Valor frontera,"732708","4650154","30",CHE,mg PO4/l
"POINT (736502.999968415 4633717.99994991)","900",EBR0161,PO4,0.01902500000,> LQ y < Valor frontera,"736503","4633718","30",CHE,mg PO4/l
"POINT (716962.999975278 4666187.99998054)","901",EBR0162,PO4,0.00350000000,< LQ,"716963","4666188","30",CHE,mg PO4/l
"POINT (713460.999989069 4670020.99997739)","902",EBR0163,PO4,0.22260769231,> LQ y < Valor frontera,"713461","4670021","30",CHE,mg PO4/l
"POINT (728983.000004426 4634826.99996845)","903",EBR0164,PO4,0.10694307692,> LQ y < Valor frontera,"728983","4634827","30",CHE,mg PO4/l
"POINT (752727.000005126 4620584.99999219)","904",EBR0165,PO4,0.02956384615,> LQ y < Valor frontera,"752727","4620585","30",CHE,mg PO4/l
"POINT (781496.00002875 4624192.99996775)","905",EBR0166,PO4,0.67830769231,> Valor frontera,"781496","4624193","30",CHE,mg PO4/l
"POINT (762731.00004183 4554901.00000937)","906",EBR0167b,PO4,0.01305555556,< LQ,"762731","4554901","30",CHE,mg PO4/l
"POINT (770278.999999886 4552494.00003699)","907",EBR0168,PO4,0.00350000000,< LQ,"770279","4552494","30",CHE,mg PO4/l
"POINT (817782.999966159 4565292.00002258)","908",EBR0173,PO4,0.00753333333,> LQ y < Valor frontera,"817783","4565292","30",CHE,mg PO4/l
"POINT (784331.000025147 4544420.00000347)","909",EBR0178,PO4,0.00832750000,> LQ y < Valor frontera,"784331","4544420","30",CHE,mg PO4/l
"POINT (489032.999964636 4680540.00001381)","910",EBR0179,PO4,0.00984000000,> LQ y < Valor frontera,"489033","4680540","30",CHE,mg PO4/l
"POINT (482791.00001879 4681659.99997101)","911",EBR0180,PO4,0.01321800000,> LQ y < Valor frontera,"482791","4681660","30",CHE,mg PO4/l
"POINT (497750.000033766 4666053.00005146)","912",EBR0183,PO4,0.00350000000,< LQ,"497750","4666053","30",CHE,mg PO4/l
"POINT (510627.999968942 4663714.99999604)","913",EBR0194,PO4,0.00350000000,< LQ,"510628","4663715","30",CHE,mg PO4/l
"POINT (517684.999990723 4657671.99998705)","914",EBR0197,PO4,0.09304000000,> LQ y < Valor frontera,"517685","4657672","30",CHE,mg PO4/l
"POINT (530471.000027002 4671659.0000124)","915",EBR0203,PO4,0.00350000000,< LQ,"530471","4671659","30",CHE,mg PO4/l
"POINT (431757.999966279 4730851.99997216)","916",EBR0217,PO4,0.00350000000,< LQ,"431758","4730852","30",CHE,mg PO4/l
"POINT (434928.000032751 4734973.99996122)","917",EBR0219,PO4,0.00350000000,< LQ,"434928","4734974","30",CHE,mg PO4/l
"POINT (464518.000047576 4726514.99999106)","918",EBR0223,PO4,0.03641846154,> LQ y < Valor frontera,"464518","4726515","30",CHE,mg PO4/l
"POINT (454204.999982591 4718665.99999954)","919",EBR0224,PO4,0.00350000000,< LQ,"454205","4718666","30",CHE,mg PO4/l
"POINT (466369.999957077 4731840.99996792)","920",EBR0227,PO4,0.00350000000,< LQ,"466370","4731841","30",CHE,mg PO4/l
"POINT (465926.999961764 4737292.99995247)","921",EBR0228,PO4,0.00509500000,< LQ,"465927","4737293","30",CHE,mg PO4/l
"POINT (466133.000029067 4760803.99995872)","922",EBR0231,PO4,0.04673461538,< LQ,"466133","4760804","30",CHE,mg PO4/l
"POINT (464920.000000274 4743562.00000656)","923",EBR0232,PO4,0.02137500000,> LQ y < Valor frontera,"464920","4743562","30",CHE,mg PO4/l
"POINT (474096.999972116 4749123.99996134)","924",EBR0234,PO4,0.00623333333,< LQ,"474097","4749124","30",CHE,mg PO4/l
"POINT (477611.000045271 4728827.99996809)","925",EBR0235,PO4,0.00758000000,> LQ y < Valor frontera,"477611","4728828","30",CHE,mg PO4/l
"POINT (496302.999987197 4736966.00003035)","926",EBR0236,PO4,0.00350000000,< LQ,"496303","4736966","30",CHE,mg PO4/l
"POINT (481598.000016402 4721736.00001708)","927",EBR0238,PO4,0.08260000000,> LQ y < Valor frontera,"481598","4721736","30",CHE,mg PO4/l
"POINT (496198.000045147 4723069.99996855)","928",EBR0239,PO4,0.01970000000,> LQ y < Valor frontera,"496198","4723070","30",CHE,mg PO4/l
"POINT (507446.000044972 4732794.00001389)","929",EBR0240,PO4,0.01062000000,> LQ y < Valor frontera,"507446","4732794","30",CHE,mg PO4/l
"POINT (546408.999986515 4742698.0000052)","930",EBR0241,PO4,0.05184615385,> LQ y < Valor frontera,"546409","4742698","30",CHE,mg PO4/l
"POINT (530271.99999789 4751806.99998334)","931",EBR0243,PO4,0.00922538462,< LQ,"530272","4751807","30",CHE,mg PO4/l
"POINT (535679.999988479 4745566.00004723)","932",EBR0244,PO4,0.06132307692,> LQ y < Valor frontera,"535680","4745566","30",CHE,mg PO4/l
"POINT (521911.000035272 4751846.99998454)","933",EBR0248,PO4,0.01350000000,> LQ y < Valor frontera,"521911","4751847","30",CHE,mg PO4/l
"POINT (516097.999967462 4740207.00000631)","934",EBR0249,PO4,0.17122076923,> LQ y < Valor frontera,"516098","4740207","30",CHE,mg PO4/l
"POINT (512273.999967572 4726389.99995427)","935",EBR0254,PO4,0.00350000000,< LQ,"512274","4726390","30",CHE,mg PO4/l
"POINT (523278.000018976 4722005.9999992)","936",EBR0255,PO4,0.00807750000,> LQ y < Valor frontera,"523278","4722006","30",CHE,mg PO4/l
"POINT (482764.999969126 4696325.00004777)","937",EBR0256,PO4,0.02769230769,> LQ y < Valor frontera,"482765","4696325","30",CHE,mg PO4/l
"POINT (490879.999987428 4704829.00001638)","938",EBR0258,PO4,0.01065000000,> LQ y < Valor frontera,"490880","4704829","30",CHE,mg PO4/l
"POINT (491106.999973085 4695600.0000287)","939",EBR0259,PO4,0.05058538462,> LQ y < Valor frontera,"491107","4695600","30",CHE,mg PO4/l
"POINT (493608.999952566 4697234.00002714)","940",EBR0260,PO4,0.06349230769,> LQ y < Valor frontera,"493609","4697234","30",CHE,mg PO4/l
"POINT (502527.000040141 4709993.99996823)","941",EBR0261,PO4,0.01406250000,> LQ y < Valor frontera,"502527","4709994","30",CHE,mg PO4/l
"POINT (503375.000007133 4703973.00001993)","942",EBR0264,PO4,0.02462500000,> LQ y < Valor frontera,"503375","4703973","30",CHE,mg PO4/l
"POINT (510749.000034999 4714181.99999866)","943",EBR0267,PO4,0.01195000000,> LQ y < Valor frontera,"510749","4714182","30",CHE,mg PO4/l
"POINT (509678.000008003 4708078.9999524)","944",EBR0268,PO4,0.01987500000,> LQ y < Valor frontera,"509678","4708079","30",CHE,mg PO4/l
"POINT (515860.999970864 4690576.99997457)","945",EBR0269,PO4,0.04600000000,> LQ y < Valor frontera,"515861","4690577","30",CHE,mg PO4/l
"POINT (522154.999983801 4696495.00000241)","946",EBR0270,PO4,0.05092727273,> LQ y < Valor frontera,"522155","4696495","30",CHE,mg PO4/l
"POINT (514423.999968331 4695497.00002446)","947",EBR0271,PO4,0.15831153846,> LQ y < Valor frontera,"514424","4695497","30",CHE,mg PO4/l
"POINT (526573.000011955 4693196.00000101)","948",EBR0273,PO4,0.00555000000,< LQ,"526573","4693196","30",CHE,mg PO4/l
"POINT (524664.999951639 4704525.00001729)","949",EBR0274,PO4,0.02157692308,> LQ y < Valor frontera,"524665","4704525","30",CHE,mg PO4/l
"POINT (544620.000033135 4693392.99999218)","950",EBR0275,PO4,0.00797500000,> LQ y < Valor frontera,"544620","4693393","30",CHE,mg PO4/l
"POINT (546867.999989382 4680883.00000754)","951",EBR0276,PO4,0.01050000000,> LQ y < Valor frontera,"546868","4680883","30",CHE,mg PO4/l
"POINT (558435.999978801 4682695.00004508)","952",EBR0277,PO4,0.00752000000,> LQ y < Valor frontera,"558436","4682695","30",CHE,mg PO4/l
"POINT (555605.999972861 4717128.00003499)","953",EBR0278,PO4,0.33780000000,> LQ y < Valor frontera,"555606","4717128","30",CHE,mg PO4/l
"POINT (545495.999981308 4719904.00000617)","954",EBR0279,PO4,0.06762500000,> LQ y < Valor frontera,"545496","4719904","30",CHE,mg PO4/l
"POINT (549755.000025757 4724905.99996866)","955",EBR0280,PO4,0.01080000000,> LQ y < Valor frontera,"549755","4724906","30",CHE,mg PO4/l
"POINT (552591.999980497 4731650.00001341)","956",EBR0281,PO4,0.01730333333,> LQ y < Valor frontera,"552592","4731650","30",CHE,mg PO4/l
"POINT (578171.000050742 4726977.99998301)","957",EBR0282,PO4,0.00350000000,< LQ,"578171","4726978","30",CHE,mg PO4/l
"POINT (580317.999971173 4724193.99997287)","958",EBR0283,PO4,0.03307500000,> LQ y < Valor frontera,"580318","4724194","30",CHE,mg PO4/l
"POINT (582641.000000514 4730406.00002089)","959",EBR0284,PO4,0.03463307692,> LQ y < Valor frontera,"582641","4730406","30",CHE,mg PO4/l
"POINT (582742.999994118 4720444.00001688)","960",EBR0285,PO4,0.09275846154,> LQ y < Valor frontera,"582743","4720444","30",CHE,mg PO4/l
"POINT (579356.0000112 4675344.99995084)","961",EBR0288a,PO4,0.01176153846,< LQ,"579356","4675345","30",CHE,mg PO4/l
"POINT (559220.999987734 4665551.9999597)","962",EBR0288b,PO4,0.00428200000,< LQ,"559221","4665552","30",CHE,mg PO4/l
"POINT (637954.000009279 4724723.99999916)","963",EBR0289,PO4,0.00350000000,< LQ,"637954","4724724","30",CHE,mg PO4/l
"POINT (656930.999966069 4707549.00003499)","964",EBR0291,PO4,0.01160000000,> LQ y < Valor frontera,"656931","4707549","30",CHE,mg PO4/l
"POINT (612056.000016979 4722692.00001355)","965",EBR0292,PO4,0.10650153846,> LQ y < Valor frontera,"612056","4722692","30",CHE,mg PO4/l
"POINT (619268.999988079 4730460.00000609)","966",EBR0294,PO4,0.06023600000,< LQ,"619269","4730460","30",CHE,mg PO4/l
"POINT (577677.000033333 4642327.00005065)","967",EBR0295,PO4,0.00675000000,< LQ,"577677","4642327","30",CHE,mg PO4/l
"POINT (574071.000030214 4658777.00002362)","968",EBR0296,PO4,0.00350000000,< LQ,"574071","4658777","30",CHE,mg PO4/l
"POINT (590310.000043833 4656544.99998401)","969",EBR0297,PO4,0.00350000000,< LQ,"590310","4656545","30",CHE,mg PO4/l
"POINT (588708.999986276 4641154.9999598)","970",EBR0298,PO4,0.01819615385,> LQ y < Valor frontera,"588709","4641155","30",CHE,mg PO4/l
"POINT (599142.999989139 4660894.00003375)","971",EBR0299,PO4,0.00350000000,< LQ,"599143","4660894","30",CHE,mg PO4/l
"POINT (598002.999995929 4635335.00004137)","972",EBR0300,PO4,0.01069600000,> LQ y < Valor frontera,"598003","4635335","30",CHE,mg PO4/l
"POINT (606874.999971073 4642369.00001945)","973",EBR0301,PO4,0.12088333333,> LQ y < Valor frontera,"606875","4642369","30",CHE,mg PO4/l
"POINT (665200.000048242 4700463.9999984)","974",EBR0303,PO4,0.00464500000,< LQ,"665200","4700464","30",CHE,mg PO4/l
"POINT (565493.999999479 4563606.00000496)","975",EBR0308a,PO4,0.00905750000,> LQ y < Valor frontera,"565494","4563606","30",CHE,mg PO4/l
"POINT (546884.000004165 4552609.00004258)","976",EBR0308b,PO4,0.00534000000,< LQ,"546884","4552609","30",CHE,mg PO4/l
"POINT (570214.000046462 4587653.99998902)","977",EBR0309,PO4,0.00350000000,< LQ,"570214","4587654","30",CHE,mg PO4/l
"POINT (581206.000028263 4590819.00001147)","978",EBR0311,PO4,0.01892000000,> LQ y < Valor frontera,"581206","4590819","30",CHE,mg PO4/l
"POINT (597036.000032549 4574130.00001686)","979",EBR0314,PO4,0.01780000000,< LQ,"597036","4574130","30",CHE,mg PO4/l
"POINT (611348.999975816 4538463.00002247)","980",EBR0315,PO4,0.00423000000,< LQ,"611349","4538463","30",CHE,mg PO4/l
"POINT (581480.000044486 4546676.99998581)","981",EBR0319,PO4,0.00453800000,< LQ,"581480","4546677","30",CHE,mg PO4/l
"POINT (599189.999983494 4571736.99995412)","982",EBR0320,PO4,0.00350000000,< LQ,"599190","4571737","30",CHE,mg PO4/l
"POINT (593918.999980415 4588600.99999132)","983",EBR0321,PO4,0.00350000000,< LQ,"593919","4588601","30",CHE,mg PO4/l
"POINT (641230.999977135 4526045.00002912)","984",EBR0322,PO4,0.01433384615,> LQ y < Valor frontera,"641231","4526045","30",CHE,mg PO4/l
"POINT (630724.999955328 4553743.99995945)","985",EBR0323,PO4,0.04844444444,< LQ,"630725","4553744","30",CHE,mg PO4/l
"POINT (624800.000031181 4571500.00004934)","986",EBR0324,PO4,0.00970416667,> LQ y < Valor frontera,"624800","4571500","30",CHE,mg PO4/l
"POINT (602454.000046584 4589296.00002373)","987",EBR0325,PO4,0.01246800000,> LQ y < Valor frontera,"602454","4589296","30",CHE,mg PO4/l
"POINT (611393.000023347 4612528.99999708)","988",EBR0326,PO4,0.00445200000,< LQ,"611393","4612529","30",CHE,mg PO4/l
"POINT (673873.000045751 4536001.00001673)","989",EBR0333,PO4,0.01620500000,< LQ,"673873","4536001","30",CHE,mg PO4/l
"POINT (682479.999964481 4522448.99998189)","990",EBR0342a,PO4,0.02868000000,> LQ y < Valor frontera,"682480","4522449","30",CHE,mg PO4/l
"POINT (682399.999973046 4522399.99997076)","991",EBR0342b,PO4,0.00429400000,< LQ,"682400","4522400","30",CHE,mg PO4/l
"POINT (692197.000006904 4518566.00004056)","992",EBR0343,PO4,0.01425000000,< LQ,"692197","4518566","30",CHE,mg PO4/l
"POINT (689745.99996248 4526671.99999121)","993",EBR0344,PO4,0.00632000000,< LQ,"689746","4526672","30",CHE,mg PO4/l
"POINT (692662.000027788 4524503.99995415)","994",EBR0345,PO4,0.01717500000,< LQ,"692662","4524504","30",CHE,mg PO4/l
"POINT (700608.999971133 4507502.99998698)","995",EBR0349,PO4,0.00350000000,< LQ,"700609","4507503","30",CHE,mg PO4/l
"POINT (705518.000032205 4491627.00002811)","996",EBR0350,PO4,0.00350000000,< LQ,"705518","4491627","30",CHE,mg PO4/l
"POINT (714975.000009947 4508109.00000306)","997",EBR0351,PO4,0.00428200000,< LQ,"714975","4508109","30",CHE,mg PO4/l
"POINT (738153.999981893 4509635.99995952)","998",EBR0356,PO4,0.00350000000,< LQ,"738154","4509636","30",CHE,mg PO4/l
"POINT (709349.000046138 4521660.00002731)","999",EBR0357,PO4,0.03222500000,< LQ,"709349","4521660","30",CHE,mg PO4/l
"POINT (874182.000033657 4671981.99999288)","1000",EBR0360,PO4,0.00350000000,< LQ,"874182","4671982","30",CHE,mg PO4/l
"POINT (844437.000048477 4669472.00001333)","1001",EBR0361,PO4,0.00350000000,< LQ,"844437","4669472","30",CHE,mg PO4/l
"POINT (833861.000031179 4654428.00002888)","1002",EBR0362,PO4,0.01233375000,> LQ y < Valor frontera,"833861","4654428","30",CHE,mg PO4/l
"POINT (823660.99998548 4671257.00001622)","1003",EBR0365,PO4,0.00496500000,< LQ,"823661","4671257","30",CHE,mg PO4/l
"POINT (783215.000003625 4678514.00000525)","1004",EBR0372,PO4,0.00463333333,< LQ,"783215","4678514","30",CHE,mg PO4/l
"POINT (781284.000038909 4669413.00001605)","1005",EBR0374,PO4,0.00724400000,> LQ y < Valor frontera,"781284","4669413","30",CHE,mg PO4/l
"POINT (751892.999979661 4680795.0000008)","1006",EBR0375,PO4,0.00425600000,< LQ,"751893","4680795","30",CHE,mg PO4/l
"POINT (744304.999949043 4683430.00002393)","1007",EBR0377,PO4,0.00479000000,< LQ,"744305","4683430","30",CHE,mg PO4/l
"POINT (740292.999989519 4677675.99995081)","1008",EBR0378,PO4,0.00350000000,< LQ,"740293","4677676","30",CHE,mg PO4/l
"POINT (734323.999994608 4675360.00001079)","1009",EBR0380,PO4,0.00746666667,> LQ y < Valor frontera,"734324","4675360","30",CHE,mg PO4/l
"POINT (739128.999967392 4667370.00002273)","1010",EBR0381,PO4,0.00464800000,< LQ,"739129","4667370","30",CHE,mg PO4/l
"POINT (724254.000027091 4677029.00000085)","1011",EBR0382,PO4,0.00350000000,< LQ,"724254","4677029","30",CHE,mg PO4/l
"POINT (770384.999989924 4520121.99996313)","1012",EBR0383,PO4,0.00467200000,< LQ,"770385","4520122","30",CHE,mg PO4/l
"POINT (773699.000014464 4523382.99995563)","1013",EBR0384,PO4,0.01425000000,< LQ,"773699","4523383","30",CHE,mg PO4/l
"POINT (763594.000043347 4526887.99999524)","1014",EBR0390,PO4,0.00350000000,< LQ,"763594","4526888","30",CHE,mg PO4/l
"POINT (764307.999963707 4530018.99995206)","1015",EBR0391,PO4,0.00350000000,< LQ,"764308","4530019","30",CHE,mg PO4/l
"POINT (757740.000045342 4526335.00001866)","1016",EBR0396,PO4,0.00464769231,< LQ,"757740","4526335","30",CHE,mg PO4/l
"POINT (774163.000043477 4534300.00001269)","1017",EBR0398,PO4,0.01305555556,< LQ,"774163","4534300","30",CHE,mg PO4/l
"POINT (478913.000023454 4737264.00001967)","1018",EBR0401,PO4,0.00500000000,< LQ,"478913","4737264","30",CHE,mg PO4/l
"POINT (502130.999970284 4727248.00003797)","1019",EBR0402,PO4,0.07080000000,> LQ y < Valor frontera,"502131","4727248","30",CHE,mg PO4/l
"POINT (504230.999954191 4725736.00000658)","1020",EBR0403,PO4,0.02129153846,> LQ y < Valor frontera,"504231","4725736","30",CHE,mg PO4/l
"POINT (512018.99999247 4733648.99998446)","1021",EBR0405,PO4,0.22160000000,> LQ y < Valor frontera,"512019","4733649","30",CHE,mg PO4/l
"POINT (508433.000033393 4724914.99996343)","1022",EBR0406,PO4,0.14282916667,> LQ y < Valor frontera,"508433","4724915","30",CHE,mg PO4/l
"POINT (511914.000022239 4715957.9999802)","1023",EBR0408,PO4,0.02509083333,> LQ y < Valor frontera,"511914","4715958","30",CHE,mg PO4/l
"POINT (522322.000005943 4707501.9999912)","1024",EBR0409,PO4,0.01912500000,> LQ y < Valor frontera,"522322","4707502","30",CHE,mg PO4/l
