WKT,OBJECTID,COD_ESTACI,ID_METRICA,PromedioDe,VALORACION,UTMX,UTMY,HUSO,NOM_DEMARC
"POINT (484978.000031302 4747766.99996626)","635",EBR0481,"22",17.90000000000,>Valor frontera M/B,"484978","4747767","30",CHE
"POINT (527695.999966716 4768905.99995977)","636",EBR0488,"22",15.10000000000,>Valor frontera M/B,"527696","4768906","30",CHE
"POINT (518252.999993001 4678169.00001631)","637",EBR0502,"22",16.80000000000,>Valor frontera M/B,"518253","4678169","30",CHE
"POINT (534159.999987433 4680921.00004058)","638",EBR0506,"22",16.60000000000,>Valor frontera M/B,"534160","4680921","30",CHE
"POINT (698120.000022494 4715237.00004422)","639",EBR0509,"22",17.70000000000,>Valor frontera M/B,"698120","4715237","30",CHE
"POINT (702434.999980675 4715504.00001024)","640",EBR0510,"22",10.90000000000,<Valor frontera M/B,"702435","4715504","30",CHE
"POINT (694143.000038047 4725744.99998022)","641",EBR0514,"22",17.60000000000,>Valor frontera M/B,"694143","4725745","30",CHE
"POINT (687000.000027343 4714741.99995591)","642",EBR0515,"22",12.60000000000,<Valor frontera M/B,"687000","4714742","30",CHE
"POINT (691383.000004847 4732323.00003363)","643",EBR0517,"22",18.90000000000,>Valor frontera M/B,"691383","4732323","30",CHE
"POINT (686473.999954092 4720107.00002012)","644",EBR0518,"22",17.90000000000,>Valor frontera M/B,"686474","4720107","30",CHE
"POINT (681561.00000614 4725124.00001794)","645",EBR0520,"22",17.40000000000,>Valor frontera M/B,"681561","4725124","30",CHE
"POINT (667335.000008996 4719125.99995983)","646",EBR0523,"22",16.00000000000,>Valor frontera M/B,"667335","4719126","30",CHE
"POINT (673123.99999159 4738200.00000453)","647",EBR0524,"22",17.30000000000,>Valor frontera M/B,"673124","4738200","30",CHE
"POINT (663206.99996399 4726993.00003509)","648",EBR0526,"22",18.00000000000,>Valor frontera M/B,"663207","4726993","30",CHE
"POINT (657747.000047705 4759707.99997141)","649",EBR0531,"22",19.20000000000,>Valor frontera M/B,"657747","4759708","30",CHE
"POINT (632596.000011029 4756198.00001979)","650",EBR0533,"22",16.60000000000,>Valor frontera M/B,"632596","4756198","30",CHE
"POINT (625203.000002038 4748402.00003424)","651",EBR0535,"22",18.70000000000,>Valor frontera M/B,"625203","4748402","30",CHE
"POINT (661693.999953737 4754076.9999873)","652",EBR0538,"22",16.80000000000,>Valor frontera M/B,"661694","4754077","30",CHE
"POINT (604580.999990417 4741262.00002975)","653",EBR0545,"22",14.10000000000,>Valor frontera M/B,"604581","4741262","30",CHE
"POINT (601375.99998073 4740635.00002568)","654",EBR0548,"22",11.40000000000,<Valor frontera M/B,"601376","4740635","30",CHE
"POINT (552399.999973047 4751167.99999137)","655",EBR0549,"22",16.60000000000,>Valor frontera M/B,"552400","4751168","30",CHE
"POINT (585570.000026065 4753195.00000959)","656",EBR0551,"22",16.05000000000,>Valor frontera M/B,"585570","4753195","30",CHE
"POINT (592705.999975703 4759564.99998737)","657",EBR0554,"22",15.30000000000,>Valor frontera M/B,"592706","4759565","30",CHE
"POINT (596064.000032474 4746627.00000746)","658",EBR0555,"22",12.90000000000,<Valor frontera M/B,"596064","4746627","30",CHE
"POINT (589563.000047821 4735211.00000417)","659",EBR0556,"22",14.70000000000,>Valor frontera M/B,"589563","4735211","30",CHE
"POINT (603883.000002872 4623571.99999079)","660",EBR0563,"22",12.40000000000,<Valor frontera M/B,"603883","4623572","30",CHE
"POINT (712706.999963655 4721662.00003111)","661",EBR0568,"22",19.60000000000,>Valor frontera M/B,"712707","4721662","30",CHE
"POINT (716016.999980965 4707797.00002764)","662",EBR0571,"22",14.50000000000,>Valor frontera M/B,"716017","4707797","30",CHE
"POINT (712645.000028922 4701849.00001721)","663",EBR0573,"22",16.40000000000,>Valor frontera M/B,"712645","4701849","30",CHE
"POINT (723873.999964627 4696760.99994918)","664",EBR0574,"22",18.30000000000,>Valor frontera M/B,"723874","4696761","30",CHE
"POINT (905914.000037957 4706835.99999224)","665",EBR0578,"22",12.15000000000,<Valor frontera M/B,"905914","4706836","30",CHE
"POINT (887970.999963725 4701216.99998544)","666",EBR0581,"22",17.30000000000,>Valor frontera M/B,"887971","4701217","30",CHE
"POINT (883791.999970072 4701010.00002724)","667",EBR0589,"22",17.60000000000,>Valor frontera M/B,"883792","4701010","30",CHE
"POINT (866856.99999662 4700491.999959)","668",EBR0617,"22",15.60000000000,>Valor frontera M/B,"866857","4700492","30",CHE
"POINT (859840.0000495 4690976.99995983)","669",EBR0622,"22",15.60000000000,>Valor frontera M/B,"859840","4690977","30",CHE
"POINT (834920.999953578 4710818.00004496)","670",EBR0644,"22",16.60000000000,>Valor frontera M/B,"834921","4710818","30",CHE
"POINT (832846.999964284 4690301.9999831)","671",EBR0645,"22",18.80000000000,>Valor frontera M/B,"832847","4690302","30",CHE
"POINT (825026.000052356 4688486.99996298)","672",EBR0650,"22",18.60000000000,>Valor frontera M/B,"825026","4688487","30",CHE
"POINT (805330.999992324 4673466.99998903)","673",EBR0662,"22",18.40000000000,>Valor frontera M/B,"805331","4673467","30",CHE
"POINT (754020.000033551 4712967.00002067)","674",EBR0663,"22",17.80000000000,>Valor frontera M/B,"754020","4712967","30",CHE
"POINT (758252.999963951 4705327.00003885)","675",EBR0666,"22",19.00000000000,>Valor frontera M/B,"758253","4705327","30",CHE
"POINT (756477.000002573 4701981.99995041)","676",EBR0669,"22",18.00000000000,>Valor frontera M/B,"756477","4701982","30",CHE
"POINT (767113.999985754 4669290.0000414)","677",EBR0678,"22",17.20000000000,>Valor frontera M/B,"767114","4669290","30",CHE
"POINT (777167.000037412 4689350.0000369)","678",EBR0679,"22",18.00000000000,>Valor frontera M/B,"777167","4689350","30",CHE
"POINT (797287.999998619 4702288.00004393)","679",EBR0680,"22",17.70000000000,>Valor frontera M/B,"797288","4702288","30",CHE
"POINT (726253.999990186 4688145.00000571)","680",EBR0686,"22",18.10000000000,>Valor frontera M/B,"726254","4688145","30",CHE
"POINT (703985.999969394 4738512.00001081)","681",EBR0690,"22",17.20000000000,>Valor frontera M/B,"703986","4738512","30",CHE
"POINT (702560.999963328 4729727.9999986)","682",EBR0692,"22",14.60000000000,>Valor frontera M/B,"702561","4729728","30",CHE
"POINT (687141.000013513 4745988.99999767)","683",EBR0693,"22",19.30000000000,>Valor frontera M/B,"687141","4745989","30",CHE
"POINT (677372.000003104 4745421.99999242)","684",EBR0694,"22",17.70000000000,>Valor frontera M/B,"677372","4745422","30",CHE
"POINT (719613.999972583 4725199.99996661)","685",EBR0706,"22",18.30000000000,>Valor frontera M/B,"719614","4725200","30",CHE
"POINT (836345.000031362 4738807.00001274)","686",EBR0709,"22",19.30000000000,>Valor frontera M/B,"836345","4738807","30",CHE
"POINT (848403.000022871 4726054.00004009)","687",EBR0722,"22",17.70000000000,>Valor frontera M/B,"848403","4726054","30",CHE
"POINT (807861.000043955 4702165.99998793)","688",EBR0744,"22",18.10000000000,>Valor frontera M/B,"807861","4702166","30",CHE
"POINT (758449.000036552 4733312.99998861)","689",EBR0745,"22",17.70000000000,>Valor frontera M/B,"758449","4733313","30",CHE
"POINT (772830.999979447 4719462.99998068)","690",EBR0749,"22",17.10000000000,>Valor frontera M/B,"772831","4719463","30",CHE
"POINT (763273.999966357 4718136.9999961)","691",EBR0750,"22",16.90000000000,>Valor frontera M/B,"763274","4718137","30",CHE
"POINT (759007.000006797 4719502.99996639)","692",EBR0754,"22",18.40000000000,>Valor frontera M/B,"759007","4719503","30",CHE
"POINT (737201.999996248 4717100.00001929)","693",EBR0761,"22",19.20000000000,>Valor frontera M/B,"737202","4717100","30",CHE
"POINT (794670.000028365 4731176.99996402)","694",EBR0764,"22",17.00000000000,>Valor frontera M/B,"794670","4731177","30",CHE
"POINT (791373.000046595 4726201.00000002)","695",EBR0766,"22",18.50000000000,>Valor frontera M/B,"791373","4726201","30",CHE
"POINT (784859.000047673 4716252.99998572)","696",EBR0768,"22",19.20000000000,>Valor frontera M/B,"784859","4716253","30",CHE
"POINT (803684.999982522 4747656.99996627)","697",EBR0788,"22",16.40000000000,>Valor frontera M/B,"803685","4747657","30",CHE
"POINT (463009.999991882 4735792.00001397)","698",EBR0795,"22",15.10000000000,>Valor frontera M/B,"463010","4735792","30",CHE
"POINT (492871.999954433 4734321.00004586)","699",EBR0798,"22",13.10000000000,>Valor frontera M/B,"492872","4734321","30",CHE
"POINT (691990.999994869 4696381.00002647)","700",EBR0807,"22",16.40000000000,>Valor frontera M/B,"691991","4696381","30",CHE
"POINT (712052.000046392 4686803.00002372)","701",EBR0814,"22",16.40000000000,>Valor frontera M/B,"712052","4686803","30",CHE
"POINT (684259.99999654 4632713.99999997)","702",EBR0817,"22",13.00000000000,>Valor frontera M/B,"684260","4632714","30",CHE
"POINT (797449.999960742 4640176.00002002)","703",EBR0820,"22",18.30000000000,>Valor frontera M/B,"797450","4640176","30",CHE
"POINT (643866.000000122 4560603.00002545)","704",EBR0821,"22",15.30000000000,>Valor frontera M/B,"643866","4560603","30",CHE
"POINT (703430.000033777 4522296.99998564)","705",EBR0834,"22",15.30000000000,>Valor frontera M/B,"703430","4522297","30",CHE
"POINT (718125.000007945 4742155.00000198)","706",EBR0847,"22",19.40000000000,>Valor frontera M/B,"718125","4742155","30",CHE
"POINT (713889.000009128 4739927.99997169)","707",EBR0848,"22",17.00000000000,>Valor frontera M/B,"713889","4739928","30",CHE
"POINT (587635.000022352 4631937.9999676)","708",EBR0861,"22",5.10000000000,<Valor frontera M/B,"587635","4631938","30",CHE
"POINT (544364.000021454 4703070.99995412)","709",EBR0866,"22",11.70000000000,<Valor frontera M/B,"544364","4703071","30",CHE
"POINT (762744.999985814 4619334.99999062)","710",EBR0869,"22",14.10000000000,>Valor frontera M/B,"762745","4619335","30",CHE
"POINT (722977.999951998 4546718.00000095)","711",EBR0914,"22",14.10000000000,>Valor frontera M/B,"722978","4546718","30",CHE
"POINT (602604.000005962 4638838.00001194)","712",EBR0954,"22",13.50000000000,>Valor frontera M/B,"602604","4638838","30",CHE
"POINT (822605.0000187 4669568.00000681)","713",EBR0960,"22",17.80000000000,>Valor frontera M/B,"822605","4669568","30",CHE
"POINT (685118.999987208 4658171.99997251)","714",EBR0962,"22",18.10000000000,>Valor frontera M/B,"685119","4658172","30",CHE
"POINT (754089.000044226 4562911.99997545)","715",EBR0963,"22",16.30000000000,>Valor frontera M/B,"754089","4562912","30",CHE
"POINT (620448.999970396 4598892.00003072)","716",EBR0110,"22",14.00000000000,>Valor frontera M/B,"620449","4598892","30",CHE
"POINT (559220.999987734 4665551.9999597)","717",EBR0288b,"22",15.90000000000,>Valor frontera M/B,"559221","4665552","30",CHE
"POINT (546884.000004165 4552609.00004258)","718",EBR0308b,"22",14.70000000000,>Valor frontera M/B,"546884","4552609","30",CHE
"POINT (682399.999973046 4522399.99997076)","719",EBR0342b,"22",16.40000000000,>Valor frontera M/B,"682400","4522400","30",CHE
"POINT (326664.000050808 4768277.99998538)","720","210023","22",19.50000000000,>Valor frontera M/B,"326664","4768278","30",CHD
"POINT (293474.000008876 4733299.00003078)","721","210024","22",17.60000000000,>Valor frontera M/B,"293474","4733299","30",CHD
"POINT (315565.000030975 4764391.99995774)","722","210025","22",17.30000000000,>Valor frontera M/B,"315565","4764392","30",CHD
"POINT (348569.000044871 4765837.00003865)","723","210026","22",18.50000000000,>Valor frontera M/B,"348569","4765837","30",CHD
"POINT (379575.999987571 4747744.00003947)","724","210027","22",17.60000000000,>Valor frontera M/B,"379576","4747744","30",CHD
"POINT (255324.999974824 4738086.00004699)","725","210028","22",17.90000000000,>Valor frontera M/B,"255325","4738086","30",CHD
"POINT (285063.999997723 4744123.00000259)","726","210029","22",15.60000000000,>Valor frontera M/B,"285064","4744123","30",CHD
"POINT (358170.999960718 4707287.00000149)","727","210031","22",17.60000000000,>Valor frontera M/B,"358171","4707287","30",CHD
"POINT (291315.000047009 4711194.99996582)","728","210035","22",14.10000000000,>Valor frontera M/B,"291315","4711195","30",CHD
"POINT (265919.99997386 4713890.99998399)","729","210036","22",19.90000000000,>Valor frontera M/B,"265920","4713891","30",CHD
"POINT (284768.000010719 4720733.99999691)","730","210037","22",16.40000000000,>Valor frontera M/B,"284768","4720734","30",CHD
"POINT (311716.999988442 4715950.00003287)","731","210038","22",17.40000000000,>Valor frontera M/B,"311717","4715950","30",CHD
"POINT (387232.999959799 4706677.99997586)","732","210040","22",18.80000000000,>Valor frontera M/B,"387233","4706678","30",CHD
"POINT (250523.999989596 4713900.00002427)","733","210041","22",16.20000000000,>Valor frontera M/B,"250524","4713900","30",CHD
"POINT (258401.000012241 4694976.00002961)","734","210043","22",16.00000000000,>Valor frontera M/B,"258401","4694976","30",CHD
"POINT (332560.99996011 4700576.00000487)","735","210046","22",15.80000000000,>Valor frontera M/B,"332561","4700576","30",CHD
"POINT (391869.999981753 4696169.99997849)","736","210048","22",17.20000000000,>Valor frontera M/B,"391870","4696170","30",CHD
"POINT (414696.999980764 4699783.00001938)","737","210049","22",18.20000000000,>Valor frontera M/B,"414697","4699783","30",CHD
"POINT (451125.000027457 4686368.00003726)","738","210050","22",19.50000000000,>Valor frontera M/B,"451125","4686368","30",CHD
"POINT (263409.000042645 4693141.00001009)","739","210054","22",18.50000000000,>Valor frontera M/B,"263409","4693141","30",CHD
"POINT (248902.000004791 4689686.9999518)","740","210055","22",19.00000000000,>Valor frontera M/B,"248902","4689687","30",CHD
"POINT (266785.000011537 4676390.00000181)","741","210057","22",17.50000000000,>Valor frontera M/B,"266785","4676390","30",CHD
"POINT (287566.999969188 4669274.00003904)","742","210058","22",13.40000000000,>Valor frontera M/B,"287567","4669274","30",CHD
"POINT (371988.000015259 4670664.99997289)","743","210061","22",15.90000000000,>Valor frontera M/B,"371988","4670665","30",CHD
"POINT (404454.000038674 4683842.0000347)","744","210062","22",17.60000000000,>Valor frontera M/B,"404454","4683842","30",CHD
"POINT (388014.000001466 4693895.99997584)","745","210063","22",15.60000000000,>Valor frontera M/B,"388014","4693896","30",CHD
"POINT (433994.000039763 4701748.00001327)","746","210065","22",18.00000000000,>Valor frontera M/B,"433994","4701748","30",CHD
"POINT (180891.999978468 4543791.00004767)","747","210067","22",9.40000000000,<Valor frontera M/B,"180892","4543791","30",CHD
"POINT (199340.999996708 4664525.00003178)","748","210068","22",15.90000000000,>Valor frontera M/B,"199341","4664525","30",CHD
"POINT (273313.999991282 4658076.999971)","749","210069","22",13.20000000000,>Valor frontera M/B,"273314","4658077","30",CHD
"POINT (266245.99995718 4663990.99999455)","750","210070","22",15.40000000000,>Valor frontera M/B,"266246","4663991","30",CHD
"POINT (293448.000042577 4660098.00004263)","751","210071","22",6.30000000000,<Valor frontera M/B,"293448","4660098","30",CHD
"POINT (373611.999958654 4660288.999949)","752","210073","22",18.20000000000,>Valor frontera M/B,"373612","4660289","30",CHD
"POINT (350230.999950874 4659894.00003698)","753","210074","22",16.60000000000,>Valor frontera M/B,"350231","4659894","30",CHD
"POINT (397194.99997132 4672478.00002875)","754","210075","22",17.30000000000,>Valor frontera M/B,"397195","4672478","30",CHD
"POINT (375083.999994787 4652873.99998927)","755","210076","22",7.50000000000,<Valor frontera M/B,"375084","4652874","30",CHD
"POINT (131315.999980114 4644207.00001076)","756","210077","22",13.70000000000,>Valor frontera M/B,"131316","4644207","30",CHD
"POINT (148413.000046275 4660205.99996162)","757","210078","22",17.00000000000,>Valor frontera M/B,"148413","4660206","30",CHD
"POINT (176784.000041983 4660528.99997167)","758","210079","22",17.60000000000,>Valor frontera M/B,"176784","4660529","30",CHD
"POINT (206784.999969192 4644222.9999928)","759","210080","22",17.50000000000,>Valor frontera M/B,"206785","4644223","30",CHD
"POINT (242607.999950308 4654039.00004048)","760","210081","22",17.10000000000,>Valor frontera M/B,"242608","4654039","30",CHD
"POINT (278718.000004433 4647201.00000188)","761","210082","22",11.00000000000,<Valor frontera M/B,"278718","4647201","30",CHD
"POINT (272570.000000184 4641094.99997911)","762","210083","22",11.00000000000,>Valor frontera M/B,"272570","4641095","30",CHD
"POINT (321172.999996186 4630798.99997499)","763","210086","22",15.00000000000,>Valor frontera M/B,"321173","4630799","30",CHD
"POINT (374035.999997655 4646276.99998138)","764","210087","22",14.10000000000,>Valor frontera M/B,"374036","4646277","30",CHD
"POINT (369519.000051855 4631819.99996088)","765","210088","22",15.70000000000,>Valor frontera M/B,"369519","4631820","30",CHD
"POINT (385833.999998972 4648311.999966)","766","210089","22",12.90000000000,>Valor frontera M/B,"385834","4648312","30",CHD
"POINT (391416.00003723 4646698.00000456)","767","210090","22",14.30000000000,>Valor frontera M/B,"391416","4646698","30",CHD
"POINT (506390.000052287 4646226.99995445)","768","210092","22",17.10000000000,>Valor frontera M/B,"506390","4646227","30",CHD
"POINT (238252.99998034 4623124.00003283)","769","210093","22",16.90000000000,>Valor frontera M/B,"238253","4623124","30",CHD
"POINT (361320.999999365 4619697.00004004)","770","210095","22",14.80000000000,>Valor frontera M/B,"361321","4619697","30",CHD
"POINT (416015.999994081 4629066.00003818)","771","210097","22",17.60000000000,>Valor frontera M/B,"416016","4629066","30",CHD
"POINT (442543.999960494 4634987.00001936)","772","210099","22",16.50000000000,>Valor frontera M/B,"442544","4634987","30",CHD
"POINT (495120.00003715 4630800.00004219)","773","210100","22",15.60000000000,>Valor frontera M/B,"495120","4630800","30",CHD
"POINT (505251.000040532 4609031.99995547)","774","210101","22",16.80000000000,>Valor frontera M/B,"505251","4609032","30",CHD
"POINT (540943.999971748 4623515.00003315)","775","210103","22",15.10000000000,>Valor frontera M/B,"540944","4623515","30",CHD
